date,state,city,level,lat,lng,cases,pop2019,ibgeCode,casesPer100k,deaths,deathRate
2020-04-10,PA,São Geraldo do Araguaia,city,-6.393229961395264,-48.56135940551758,1,24847.0,1507458.0,4.02463,0.0,0.0
2020-04-10,RJ,São Gonçalo,city,-22.823280334472656,-43.04536819458008,35,1084839.0,3304904.0,3.22629,4.0,0.1143
2020-04-10,RN,São Gonçalo do Amarante,city,-5.793190002441406,-35.32883071899414,11,102400.0,2412005.0,10.742189999999999,1.0,0.0909
2020-04-10,RS,São Jorge,city,-28.4996395111084,-51.70788955688477,1,2824.0,4318440.0,35.410759999999996,0.0,0.0
2020-04-10,SC,São José,city,-27.616640090942386,-48.62778854370117,25,246586.0,4216602.0,10.13845,1.0,0.04
2020-04-10,RN,São José de Mipibu,city,-6.073679924011231,-35.23786163330078,1,43899.0,2412203.0,2.2779599999999998,0.0,0.0
2020-04-10,MA,São José de Ribamar,city,-2.5500199794769287,-44.06755065917969,23,177687.0,2111201.0,12.94411,0.0,0.0
2020-04-10,PI,São José do Divino,city,-3.8110599517822266,-41.83094024658203,3,5346.0,2210052.0,56.116719999999994,1.0,0.3333
2020-04-10,SP,São José do Rio Pardo,city,-21.595739364624023,-46.88774108886719,1,54946.0,3549706.0,1.81997,0.0,0.0
2020-04-10,SP,São José do Rio Preto,city,-20.80987930297852,-49.38576126098633,41,460671.0,3549805.0,8.90006,1.0,0.0244
2020-04-10,SP,São José dos Campos,city,-23.17925071716309,-45.88719940185547,85,721944.0,3549904.0,11.773769999999999,1.0,0.0118
2020-04-10,PR,São José dos Pinhais,city,-25.53640937805176,-49.20421981811523,11,323340.0,4125506.0,3.40199,0.0,0.0
2020-04-10,MT,São José dos Quatro Marcos,city,-15.626520156860352,-58.17803955078125,2,18906.0,5107107.0,10.57865,0.0,0.0
2020-04-10,MG,São João Nepomuceno,city,-21.538860321044922,-43.00756072998047,1,26361.0,3162906.0,3.79348,0.0,0.0
2020-04-10,RJ,São João da Barra,city,-21.63553047180176,-41.0464096069336,1,36102.0,3305000.0,2.76993,0.0,0.0
2020-04-10,SP,São João da Boa Vista,city,-21.96908950805664,-46.79909133911133,1,91211.0,3549102.0,1.09636,0.0,0.0
2020-04-10,RJ,São João de Meriti,city,-22.80166053771973,-43.3651008605957,25,472406.0,3305109.0,5.29206,2.0,0.08
2020-04-10,MG,São João del Rei,city,-21.133159637451172,-44.25843048095703,3,90082.0,3162500.0,3.3303,0.0,0.0
2020-04-10,PR,São João do Ivaí,city,-23.99447059631348,-51.81795120239258,3,10219.0,4125001.0,29.35708,0.0,0.0
2020-04-10,RS,São Leopoldo,city,-29.77182960510254,-51.14950180053711,16,236835.0,4318705.0,6.75576,1.0,0.0625
2020-04-10,MG,São Lourenço,city,-22.11702919006348,-45.05173873901367,1,45851.0,3163706.0,2.18098,0.0,0.0
2020-04-10,PE,São Lourenço da Mata,city,-7.998499870300293,-35.019969940185554,21,113230.0,2613701.0,18.54632,6.0,0.2857
2020-04-10,SC,São Lourenço do Oeste,city,-26.356449127197266,-52.85234069824219,2,24076.0,4216909.0,8.307030000000001,0.0,0.0
2020-04-10,RS,São Lourenço do Sul,city,-26.356449127197266,-52.85234069824219,1,43582.0,4318804.0,2.29453,0.0,0.0
2020-04-10,SC,São Ludgero,city,-28.32900047302246,-49.18127822875977,6,13410.0,4217006.0,44.74273,1.0,0.1667
2020-04-10,MA,São Luís,city,-2.5265700817108154,-44.24031066894531,288,1101884.0,2111300.0,26.13705,19.0,0.066
2020-04-10,GO,São Luís de Montes Belos,city,-16.524099349975586,-50.3726692199707,2,33817.0,5220108.0,5.9141900000000005,0.0,0.0
2020-04-10,PR,São Manoel do Paraná,city,-23.394329071044922,-52.64593124389648,1,2160.0,4125555.0,46.2963,0.0,0.0
2020-04-10,SP,São Manuel,city,-22.732990264892567,-48.572959899902344,3,40954.0,3550100.0,7.32529,1.0,0.3333
2020-04-10,ES,São Mateus,city,-18.722370147705078,-39.859779357910156,5,130611.0,3204906.0,3.82816,1.0,0.2
2020-04-10,SP,São Miguel Arcanjo,city,-23.878189086914066,-47.99372100830078,1,32931.0,3550209.0,3.03665,0.0,0.0
2020-04-10,SP,São Paulo,city,-23.56287002563477,-46.65467834472656,5982,12252023.0,3550308.0,48.82459,409.0,0.0684
2020-04-10,AM,São Paulo de Olivença,city,-23.58246,-46.40758,5,39299.0,1303908.0,12.72297,0.0,0.0
2020-04-10,RN,São Pedro,city,-5.896279811859131,-35.6351203918457,1,5971.0,2412708.0,16.74761,0.0,0.0
2020-04-10,RJ,São Pedro da Aldeia,city,-22.836130142211914,-42.10369873046875,4,104476.0,3305208.0,3.8286300000000004,0.0,0.0
2020-04-10,SC,São Pedro de Alcântara,city,-27.567729949951172,-48.80485916137695,1,5823.0,4217253.0,17.17328,0.0,0.0
2020-04-10,SP,São Roque,city,-23.531360626220703,-47.13576889038086,3,91016.0,3550605.0,3.2961199999999997,0.0,0.0
2020-04-10,ES,São Roque do Canaã,city,-19.745159149169922,-40.66070175170898,1,12415.0,3204955.0,8.05477,0.0,0.0
2020-04-10,SP,São Sebastião,city,-23.71570014953613,-45.4279899597168,4,88980.0,3550704.0,4.49539,1.0,0.25
2020-04-10,RS,São Sebastião do Caí,city,-29.58777046203613,-51.37351989746094,2,25685.0,4319505.0,7.78665,0.0,0.0
2020-04-10,SP,São Vicente,city,-23.95063018798828,-46.39799880981445,14,365798.0,3551009.0,3.82725,0.0,0.0
2020-04-10,AM,Tabatinga,city,-4.230959892272948,-69.93788909912111,2,65844.0,1304062.0,3.03748,0.0,0.0
2020-04-10,RS,Tabaí,city,-29.690340042114247,-51.7252082824707,4,4719.0,4320859.0,84.76371999999998,0.0,0.0
2020-04-10,SP,Taboão da Serra,city,-23.62482070922852,-46.78741073608398,72,289664.0,3552809.0,24.85639,5.0,0.0694
2020-04-10,RN,Taipu,city,-5.6218299865722665,-35.59692001342773,1,12279.0,2413904.0,8.143989999999999,1.0,1.0
2020-04-10,SP,Tanabi,city,-5.6218299865722665,-35.59692001342773,1,25967.0,3553401.0,3.8510400000000002,0.0,0.0
2020-04-10,SC,Tangará,city,-27.100589752197266,-51.245338439941406,1,8676.0,4217907.0,11.52605,0.0,0.0
2020-04-10,MT,Tangará da Serra,city,-14.631150245666506,-57.50690841674805,5,103750.0,5107958.0,4.81928,0.0,0.0
2020-04-10,RJ,Tanguá,city,-22.729999542236328,-42.7093505859375,2,34309.0,3305752.0,5.82937,1.0,0.5
2020-04-10,RS,Taquara,city,-29.64617919921875,-50.78020095825195,2,57466.0,4321204.0,3.48032,0.0,0.0
2020-04-10,RS,Taquari,city,-29.79970932006836,-51.86462020874024,4,26862.0,4321303.0,14.890920000000001,0.0,0.0
2020-04-10,SP,Tatuí,city,-23.35713005065918,-47.85821151733398,4,121766.0,3554003.0,3.28499,0.0,0.0
2020-04-10,SP,Taubaté,city,-23.0322208404541,-45.56040954589844,6,314924.0,3554102.0,1.9052200000000001,0.0,0.0
2020-04-10,AM,Tefé,city,-3.354749917984009,-64.71713256835939,1,59849.0,1304203.0,1.67087,0.0,0.0
2020-04-10,BA,Teixeira de Freitas,city,-17.541019439697266,-39.71606063842773,3,160487.0,2931350.0,1.8693099999999998,0.0,0.0
2020-04-10,PR,Telêmaco Borba,city,-24.3257999420166,-50.630348205566406,6,78974.0,4127106.0,7.59744,0.0,0.0
2020-04-10,RN,Tenente Ananias,city,-6.460450172424316,-38.18061065673828,1,10786.0,2414100.0,9.27128,1.0,1.0
2020-04-10,PI,Teresina,city,-5.090670108795166,-42.81163024902344,33,864845.0,2211001.0,3.8157099999999997,5.0,0.1515
2020-04-10,RJ,Teresópolis,city,-22.412389755249023,-42.96667861938477,8,182594.0,3305802.0,4.3813,0.0,0.0
2020-04-10,PR,Terra Boa,city,-23.768840789794922,-52.44683074951172,1,17094.0,4127205.0,5.85001,0.0,0.0
2020-04-10,PR,Terra Rica,city,-22.725929260253906,-52.61811828613281,1,16789.0,4127304.0,5.9562800000000005,0.0,0.0
2020-04-10,SP,Terra Roxa,city,-20.787750244140625,-48.33198928833008,1,9370.0,3554409.0,10.672360000000001,0.0,0.0
2020-04-10,CE,Tianguá,city,-3.728610038757324,-40.99203872680664,2,75946.0,2313401.0,2.63345,0.0,0.0
2020-04-10,RN,Tibau,city,-6.188469886779785,-35.09056854248047,1,4106.0,2411056.0,24.3546,0.0,0.0
2020-04-10,SC,Tijucas,city,-27.24138069152832,-48.63558959960938,3,38407.0,4218004.0,7.8110800000000005,0.0,0.0
2020-04-10,PE,Timbaúba,city,-7.51386022567749,-35.31684875488281,1,53022.0,2615300.0,1.88601,0.0,0.0
2020-04-10,SC,Timbé do Sul,city,-28.831039428710927,-49.85086059570313,1,5348.0,4218103.0,18.69858,0.0,0.0
2020-04-10,SC,Timbó,city,-26.82494926452637,-49.2711181640625,1,44238.0,4218202.0,2.2605,0.0,0.0
2020-04-10,MA,Timon,city,-5.100810050964356,-42.82397079467773,2,169107.0,2112209.0,1.18268,0.0,0.0
2020-04-10,MG,Timóteo,city,-19.544410705566406,-42.63945007324219,6,89842.0,3168705.0,6.678389999999999,0.0,0.0
2020-04-10,MG,Toledo,city,-22.743059158325195,-46.37446975708008,2,6258.0,3169109.0,31.959090000000003,0.0,0.0
2020-04-10,AM,Tonantins,city,-2.8624699115753174,-67.77707672119139,3,18755.0,1304237.0,15.995729999999998,0.0,0.0
2020-04-10,RS,Torres,city,-29.34123039245605,-49.725059509277344,9,38732.0,4321501.0,23.2366,0.0,0.0
2020-04-10,RJ,Trajano de Moraes,city,-22.0633602142334,-42.06114959716797,1,10626.0,3305901.0,9.41088,0.0,0.0
2020-04-10,RS,Tramandaí,city,-30.00848960876465,-50.15164184570313,1,51715.0,4321600.0,1.93367,0.0,0.0
2020-04-10,GO,Trindade,city,-16.654680252075195,-49.49824142456055,2,127599.0,5221403.0,1.56741,0.0,0.0
2020-04-10,MS,Três Lagoas,city,-20.79483985900879,-51.68077087402344,9,121388.0,5008305.0,7.414239999999999,0.0,0.0
2020-04-10,RJ,Três Rios,city,-22.1181697845459,-43.211830139160156,1,81804.0,3306008.0,1.22243,0.0,0.0
2020-04-10,SC,Tubarão,city,-28.48693084716797,-49.01224899291992,30,105686.0,4218707.0,28.38597,1.0,0.0333
2020-04-10,PA,Tucuruí,city,-3.7697699069976807,-49.67364883422852,1,113659.0,1508100.0,0.87982,0.0,0.0
2020-04-10,RS,Tupandi,city,-29.48002052307129,-51.4202995300293,1,4855.0,4322251.0,20.59732,0.0,0.0
2020-04-10,SP,Tupã,city,-21.93807029724121,-50.5142593383789,1,65524.0,3555000.0,1.52616,0.0,0.0
2020-04-10,BA,Ubatã,city,-14.209329605102539,-39.52587127685547,4,27035.0,2932309.0,14.795639999999999,0.0,0.0
2020-04-10,MG,Uberaba,city,-19.722639083862305,-47.91598892211914,16,333783.0,3170107.0,4.7935300000000005,0.0,0.0
2020-04-10,MG,Uberlândia,city,-18.91901969909668,-48.2783203125,45,691305.0,3170206.0,6.50943,2.0,0.0444
2020-04-10,MG,Ubá,city,-21.120960235595703,-42.94015121459961,1,115552.0,3169901.0,0.86541,0.0,0.0
2020-04-10,PR,Umuarama,city,-23.76394081115723,-53.31819152832031,2,111557.0,4128104.0,1.7928099999999998,0.0,0.0
2020-04-10,MG,Unaí,city,-16.361610412597653,-46.89942932128906,1,84378.0,3170404.0,1.1851399999999999,0.0,0.0
2020-04-10,PR,União da Vitória,city,-26.230600357055664,-51.08665084838867,2,57517.0,4128203.0,3.4772300000000005,0.0,0.0
2020-04-10,MT,União do Sul,city,-11.530170440673828,-54.36302185058594,1,3525.0,5108303.0,28.36879,0.0,0.0
2020-04-10,MA,Urbano Santos,city,-3.206890106201172,-43.40111923217773,1,33122.0,2112605.0,3.01914,0.0,0.0
2020-04-10,RS,Uruguaiana,city,-29.77150917053223,-57.079750061035156,3,126970.0,4322400.0,2.3627599999999997,0.0,0.0
2020-04-10,SC,Urussanga,city,-28.52272987365723,-49.3183708190918,3,21268.0,4219002.0,14.1057,0.0,0.0
2020-04-10,BA,Uruçuca,city,-14.591509819030762,-39.29212951660156,9,20519.0,2932705.0,43.86179,1.0,0.1111
2020-04-10,BA,Utinga,city,-12.069499969482422,-41.09394836425781,1,19178.0,2932804.0,5.21431,1.0,1.0
2020-04-10,RS,Vacaria,city,-28.51053047180176,-50.93016052246094,1,66218.0,4322509.0,1.51016,0.0,0.0
2020-04-10,RJ,Valença,city,-22.246240615844727,-43.70354080200195,2,76523.0,3306107.0,2.6135900000000003,0.0,0.0
2020-04-10,SP,Valinhos,city,-22.968250274658203,-47.001670837402344,4,129193.0,3556206.0,3.09614,0.0,0.0
2020-04-10,GO,Valparaíso de Goiás,city,-16.071769714355472,-47.98572158813477,6,168468.0,5221858.0,3.5615099999999997,0.0,0.0
2020-04-10,SP,Vargem Grande Paulista,city,-23.61376953125,-46.99747848510742,5,52597.0,3556453.0,9.50625,3.0,0.6
2020-04-10,MG,Varginha,city,-21.557130813598643,-45.43735885620117,6,135558.0,3170701.0,4.42615,1.0,0.1667
2020-04-10,MG,Vazante,city,-17.988719940185547,-46.90198135375977,2,20590.0,3171006.0,9.71345,0.0,0.0
2020-04-10,ES,Venda Nova do Imigrante,city,-20.32356071472168,-41.13692855834961,1,25277.0,3205069.0,3.9561699999999997,0.0,0.0
2020-04-10,PR,Verê,city,-25.91670036315918,-52.983299255371094,1,7257.0,4128609.0,13.7798,0.0,0.0
2020-04-10,RS,Viamão,city,-30.088409423828125,-51.0234489440918,8,255224.0,4323002.0,3.1345,0.0,0.0
2020-04-10,ES,Viana,city,-20.357370376586914,-40.425209045410156,4,78239.0,3205101.0,5.11254,0.0,0.0
2020-04-10,GO,Vianópolis,city,-16.742549896240234,-48.51456069946289,1,13863.0,5222005.0,7.21345,0.0,0.0
2020-04-10,SC,Vidal Ramos,city,-27.39303970336914,-49.36368179321289,1,6338.0,4219200.0,15.77785,0.0,0.0
2020-04-10,SC,Videira,city,-27.007890701293945,-51.15253067016602,1,53065.0,4219309.0,1.88448,0.0,0.0
2020-04-10,RS,Vila Maria,city,-30.34770965576172,-54.31388854980469,1,4358.0,4323408.0,22.94631,0.0,0.0
2020-04-10,ES,Vila Velha,city,-20.330310821533203,-40.29214096069336,100,493838.0,3205200.0,20.24956,2.0,0.02
2020-04-10,RO,Vilhena,city,-12.735509872436525,-60.13312149047852,1,99854.0,1100304.0,1.00146,0.0,0.0
2020-04-10,SP,Vinhedo,city,-23.02993011474609,-46.97486114501953,7,78728.0,3556701.0,8.89137,0.0,0.0
2020-04-10,PR,Vitorino,city,-26.267290115356445,-52.78607177734375,1,6838.0,4128708.0,14.62416,0.0,0.0
2020-04-10,ES,Vitória,city,-20.320619583129886,-40.33409881591797,96,362097.0,3205309.0,26.51223,2.0,0.0208
2020-04-10,BA,Vitória da Conquista,city,-14.853349685668945,-40.85828018188477,14,338480.0,2933307.0,4.13614,0.0,0.0
2020-04-10,PE,Vitória de Santo Antão,city,-8.113639831542969,-35.28858947753906,3,138757.0,2616407.0,2.16205,0.0,0.0
2020-04-10,RJ,Volta Redonda,city,-22.50507926940918,-44.09399032592773,71,273012.0,3306305.0,26.00618,6.0,0.0845
2020-04-10,SP,Votorantim,city,-23.540380477905273,-47.44395065307617,2,122480.0,3557006.0,1.6329200000000001,0.0,0.0
2020-04-10,SP,Votuporanga,city,-20.42108917236328,-49.97518920898438,3,94547.0,3557105.0,3.17303,0.0,0.0
2020-04-10,MT,Várzea Grande,city,-15.65174961090088,-56.13930130004883,6,284971.0,5108402.0,2.10548,0.0,0.0
2020-04-10,GO,Águas Lindas de Goiás,city,-15.732810020446776,-48.26776885986328,2,212440.0,5200258.0,0.9414399999999999,0.0,0.0
2020-04-10,SC,Águas Mornas,city,-27.69558906555176,-48.82326889038086,1,6469.0,4200606.0,15.45834,0.0,0.0
2020-04-10,SP,Águas de Lindóia,city,-22.47467041015625,-46.63003158569336,1,18705.0,3500501.0,5.34616,1.0,1.0
2020-04-10,SP,Águas de São Pedro,city,-22.59967041015625,-47.87443923950195,1,3451.0,3500600.0,28.977109999999996,0.0,0.0
2020-04-11,AC,0,state,-9.978580474853516,-67.81183624267578,72,881935.0,12.0,8.16387,2.0,0.0278
2020-04-11,AL,0,state,-9.662039756774902,-35.73516082763672,48,3337357.0,27.0,1.43826,3.0,0.0625
2020-04-11,AM,0,state,-3.122299909591675,-60.01462173461914,1049,4144597.0,13.0,25.31006,53.0,0.0505
2020-04-11,AP,0,state,0.036410000175237656,-51.04829025268555,193,845731.0,16.0,22.82049,5.0,0.0259
2020-04-11,BA,0,state,-12.972900390625,-38.50123977661133,640,14873064.0,29.0,4.3030800000000005,21.0,0.0328
2020-04-11,CE,0,state,-3.7833199501037598,-38.58890151977539,1668,9132078.0,23.0,18.265279999999997,74.0,0.0444
2020-04-11,DF,0,state,-15.792110443115234,-47.89775085449219,592,3015268.0,53.0,19.63341,14.0,0.0236
2020-04-11,ES,0,state,-20.30677032470703,-40.30622863769531,383,4018650.0,32.0,9.530560000000001,9.0,0.0235
2020-04-11,GO,0,state,-16.690370559692386,-49.25838088989258,209,7018354.0,52.0,2.97791,10.0,0.0478
2020-04-11,MA,0,state,-2.51449990272522,-44.30067825317383,398,7075181.0,21.0,5.6253,24.0,0.0603
2020-04-11,MG,0,state,-19.91864013671875,-43.935691833496094,750,21168791.0,31.0,3.54295,17.0,0.0227
2020-04-11,MS,0,state,-20.45149040222168,-54.61611938476562,100,2778986.0,50.0,3.5984300000000005,2.0,0.02
2020-04-11,MT,0,state,-15.614919662475586,-56.09323120117188,121,3484466.0,51.0,3.4725599999999996,3.0,0.0248
2020-04-11,PA,0,state,-1.4393600225448608,-48.49768829345703,217,8602865.0,15.0,2.52242,9.0,0.0415
2020-04-11,PB,0,state,-7.130489826202393,-34.8673095703125,101,4018127.0,25.0,2.51361,13.0,0.1287
2020-04-11,PE,0,state,-8.085169792175293,-34.91463851928711,816,9557071.0,26.0,8.53818,72.0,0.0882
2020-04-11,PI,0,state,-5.105179786682129,-42.80194854736328,41,3273227.0,22.0,1.2525899999999999,7.0,0.1707
2020-04-11,PR,0,state,-25.430479049682607,-49.28451156616211,688,11433957.0,41.0,6.01716,27.0,0.0392
2020-04-11,RJ,0,state,-22.90880012512207,-43.196739196777344,2607,17264943.0,33.0,15.099960000000001,155.0,0.0595
2020-04-11,RN,0,state,-5.805920124053955,-35.21054077148437,263,3506853.0,24.0,7.4996,11.0,0.0418
2020-04-11,RO,0,state,-8.761899948120117,-63.90618896484375,34,1777225.0,11.0,1.9130900000000002,2.0,0.0588
2020-04-11,RR,0,state,2.8242499828338623,-60.65742111206055,79,605761.0,14.0,13.04145,3.0,0.038
2020-04-11,RS,0,state,-30.03952980041504,-51.2169303894043,653,11377239.0,43.0,5.73953,16.0,0.0245
2020-04-11,SC,0,state,-27.59984016418457,-48.54182052612305,732,7164788.0,42.0,10.21663,21.0,0.0287
2020-04-11,SE,0,state,-10.910599708557127,-37.05989837646485,44,2298696.0,28.0,1.9141299999999999,4.0,0.0909
2020-04-11,SP,0,state,-23.53396987915039,-46.628868103027344,8419,45919049.0,35.0,18.33444,560.0,0.0665
2020-04-11,TO,0,state,-10.7767972946167,-53.06805419921875,25,1572866.0,17.0,1.58946,0.0,0.0
2020-04-11,PA,Abaetetuba,city,-1.7288899421691897,-48.87382125854492,2,157698.0,1500107.0,1.26825,0.0,0.0
2020-04-11,PE,Abreu e Lima,city,-7.905280113220215,-34.904468536376946,5,99990.0,2600054.0,5.0005,0.0,0.0
2020-04-11,AC,Acrelândia,city,-10.076239585876463,-67.05326843261719,9,15256.0,1200013.0,58.99318,0.0,0.0
2020-04-11,SP,Adamantina,city,-21.687650680541992,-51.0724983215332,1,35068.0,3500105.0,2.8516,0.0,0.0
2020-04-11,BA,Adustina,city,-10.536649703979492,-38.1186408996582,1,17040.0,2900355.0,5.86854,1.0,1.0
2020-04-11,ES,Afonso Cláudio,city,-20.074119567871094,-41.12117004394531,1,30586.0,3200102.0,3.26947,0.0,0.0
2020-04-11,SP,Agudos,city,-22.472850799560547,-48.98902130126953,2,37214.0,3500709.0,5.37432,1.0,0.5
2020-04-11,BA,Alagoinhas,city,-12.136770248413086,-38.423038482666016,5,151596.0,2900702.0,3.2982400000000003,0.0,0.0
2020-04-11,MS,Alcinópolis,city,-18.3239803314209,-53.70423889160156,1,5343.0,5000252.0,18.716079999999998,0.0,0.0
2020-04-11,RS,Alegrete,city,-29.78440093994141,-55.79130935668945,1,73589.0,4300406.0,1.3589,0.0,0.0
2020-04-11,MG,Alfenas,city,-21.43609046936035,-45.94480895996094,1,79996.0,3101607.0,1.25006,0.0,0.0
2020-04-11,PE,Aliança,city,-7.605219841003418,-35.22235870361328,2,38386.0,2600708.0,5.21023,0.0,0.0
2020-04-11,PR,Almirante Tamandaré,city,-25.316570281982425,-49.30155944824219,4,118623.0,4100400.0,3.37203,0.0,0.0
2020-04-11,GO,Aloândia,city,-17.729719161987305,-49.4786491394043,1,1995.0,5200506.0,50.12531,0.0,0.0
2020-04-11,MG,Alpercata,city,-18.98488998413086,-41.98860168457031,1,7424.0,3101805.0,13.469829999999998,0.0,0.0
2020-04-11,MT,Alta Floresta,city,-9.876669883728027,-56.08612060546875,1,51782.0,5100250.0,1.93117,0.0,0.0
2020-04-11,PA,Altamira,city,-3.1951398849487305,-52.20845031738281,2,114594.0,1500602.0,1.7452900000000002,0.0,0.0
2020-04-11,RR,Alto Alegre,city,2.9861900806427,-61.30757141113281,1,15510.0,1400050.0,6.44745,1.0,1.0
2020-04-11,ES,Alto Rio Novo,city,-19.05927085876465,-41.017539978027344,1,7836.0,3200359.0,12.761610000000001,0.0,0.0
2020-04-11,RS,Alvorada,city,-30.00057029724121,-51.07857894897461,5,210305.0,4300604.0,2.3775,1.0,0.2
2020-04-11,SP,Americana,city,-22.7390193939209,-47.33187866210938,3,239597.0,3501608.0,1.2521,2.0,0.6667
2020-04-11,CE,Amontada,city,-3.35863995552063,-39.83100891113281,1,43452.0,2300754.0,2.30139,0.0,0.0
2020-04-11,SP,Amparo,city,-22.70121955871582,-46.7642707824707,1,72195.0,3501905.0,1.38514,0.0,0.0
2020-04-11,SP,Américo Brasiliense,city,-21.72637939453125,-48.10111999511719,1,40504.0,3501707.0,2.46889,0.0,0.0
2020-04-11,PA,Ananindeua,city,-1.366000056266785,-48.37211990356445,21,530598.0,1500800.0,3.9578,0.0,0.0
2020-04-11,RJ,Angra dos Reis,city,-23.00712966918945,-44.3131103515625,4,203785.0,3300100.0,1.96285,0.0,0.0
2020-04-11,GO,Anhanguera,city,-18.333290100097656,-48.21955108642578,1,1149.0,5201207.0,87.0322,0.0,0.0
2020-04-11,SC,Anita Garibaldi,city,-27.68556022644043,-51.13088989257813,1,7133.0,4201000.0,14.01935,0.0,0.0
2020-04-11,AM,Anori,city,-3.743149995803833,-61.65835952758789,2,21010.0,1300102.0,9.51928,0.0,0.0
2020-04-11,RS,Anta Gorda,city,-28.97241973876953,-52.00492858886719,2,5981.0,4300703.0,33.43922,0.0,0.0
2020-04-11,SC,Antônio Carlos,city,-27.517229080200195,-48.76794815063477,11,8513.0,4201208.0,129.21414,3.0,0.2727
2020-04-11,GO,Anápolis,city,-16.328659057617188,-48.95294952392578,15,386923.0,5201108.0,3.8767400000000003,0.0,0.0
2020-04-11,GO,Aparecida de Goiânia,city,-16.822629928588867,-49.25107955932617,4,578179.0,5201405.0,0.6918300000000001,0.0,0.0
2020-04-11,RN,Apodi,city,-5.663090229034424,-37.79819869995117,2,35845.0,2401008.0,5.57958,0.0,0.0
2020-04-11,CE,Aquiraz,city,-3.898940086364746,-38.367488861083984,29,80271.0,2301000.0,36.12762,0.0,0.0
2020-04-11,SE,Aracaju,city,-10.909210205078123,-37.07445907592773,35,657013.0,2800308.0,5.32714,4.0,0.1143
2020-04-11,CE,Aracati,city,-4.563399791717528,-37.7694206237793,2,74547.0,2301109.0,2.68287,1.0,0.5
2020-04-11,BA,Araci,city,-11.338859558105467,-38.95838165283203,1,54379.0,2902104.0,1.83895,1.0,1.0
2020-04-11,ES,Aracruz,city,-19.83877944946289,-40.26620864868164,5,101220.0,3200607.0,4.9397400000000005,0.0,0.0
2020-04-11,MG,Araguari,city,-18.65121078491211,-48.19464111328125,5,117267.0,3103504.0,4.26377,0.0,0.0
2020-04-11,TO,Araguaína,city,-7.191969871520996,-48.2081413269043,6,180470.0,1702109.0,3.32465,0.0,0.0
2020-04-11,PR,Arapongas,city,-23.41904067993164,-51.42584991455078,9,123027.0,4101507.0,7.315469999999999,0.0,0.0
2020-04-11,SC,Araranguá,city,-28.935810089111328,-49.48646926879883,4,68228.0,4201406.0,5.8627,0.0,0.0
2020-04-11,SP,Araraquara,city,-21.79319953918457,-48.17544174194336,10,236072.0,3503208.0,4.2360000000000015,1.0,0.1
2020-04-11,SP,Araras,city,-22.35821914672852,-47.38504028320313,3,134236.0,3503307.0,2.23487,0.0,0.0
2020-04-11,RJ,Araruama,city,-22.87665939331055,-42.33958053588867,3,132400.0,3300209.0,2.26586,0.0,0.0
2020-04-11,PR,Araruna,city,-23.929140090942386,-52.49840927124024,7,13970.0,4101705.0,50.10737,0.0,0.0
2020-04-11,PR,Araucária,city,-25.577999114990234,-49.39789962768555,4,143843.0,4101804.0,2.78081,0.0,0.0
2020-04-11,SP,Araçariguama,city,-23.435020446777344,-47.06784057617188,1,22364.0,3502754.0,4.47147,0.0,0.0
2020-04-11,SP,Araçatuba,city,-21.211000442504886,-50.43341827392578,15,197016.0,3502804.0,7.6135899999999985,0.0,0.0
2020-04-11,SP,Araçoiaba da Serra,city,-23.505210876464844,-47.61542892456055,1,34146.0,3502903.0,2.9286,0.0,0.0
2020-04-11,MG,Arcos,city,-20.286630630493164,-45.54436874389648,2,40092.0,3104205.0,4.98853,0.0,0.0
2020-04-11,PE,Arcoverde,city,-8.418560028076174,-37.06414031982422,3,74338.0,2601201.0,4.03562,1.0,0.3333
2020-04-11,RN,Areia Branca,city,-4.955420017242432,-37.13026809692383,1,27774.0,2401107.0,3.60049,0.0,0.0
2020-04-11,MT,Aripuanã,city,-10.18336009979248,-59.44131088256836,2,22354.0,5101407.0,8.94694,1.0,0.5
2020-04-11,RO,Ariquemes,city,-9.91359043121338,-63.04310989379883,2,107863.0,1100023.0,1.8542,0.0,0.0
2020-04-11,RJ,Arraial do Cabo,city,-22.954530715942386,-42.03665161132813,1,30349.0,3300258.0,3.295,1.0,1.0
2020-04-11,RS,Arroio do Sal,city,-29.549530029296875,-49.88829040527344,1,10065.0,4301057.0,9.93542,0.0,0.0
2020-04-11,RS,Arroio dos Ratos,city,-30.07731056213379,-51.72843933105469,3,14151.0,4301107.0,21.199920000000002,0.0,0.0
2020-04-11,SP,Artur Nogueira,city,-22.572099685668945,-47.17218017578125,1,54408.0,3503802.0,1.83797,0.0,0.0
2020-04-11,SP,Arujá,city,-23.39631080627441,-46.32170867919922,11,89824.0,3503901.0,12.24617,1.0,0.0909
2020-04-11,SP,Assis,city,-22.660999298095703,-50.40459823608398,4,104386.0,3504008.0,3.8319300000000003,1.0,0.25
2020-04-11,PR,Assis Chateaubriand,city,-24.40683937072754,-53.507118225097656,5,33362.0,4102000.0,14.987110000000001,0.0,0.0
2020-04-11,SP,Atibaia,city,-23.117250442504893,-46.54986953735352,13,142761.0,3504107.0,9.10613,0.0,0.0
2020-04-11,BA,Aurelino Leal,city,-14.31799030303955,-39.32086181640625,1,11531.0,2902401.0,8.67227,0.0,0.0
2020-04-11,SC,Aurora,city,-27.316909790039066,-49.634239196777344,1,5679.0,4201901.0,17.608729999999994,0.0,0.0
