date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,latitude,longitude
2020-04-10,DF,Brasília,city,527,13.0,True,3015268.0,5300108.0,17.47772,0.0247,-15.778429985046387,-47.92864990234375
2020-04-10,SC,Braço do Norte,city,25,0.0,True,33450.0,4202800.0,74.73841999999998,0.0,-28.28342056274414,-49.15863037109375
2020-04-10,SP,Brodowski,city,2,0.0,True,24939.0,3507803.0,8.01957,0.0,-20.983980178833008,-47.659629821777344
2020-04-10,BA,Brumado,city,8,0.0,True,67195.0,2904605.0,11.90565,0.0,-14.20028018951416,-41.6675910949707
2020-04-10,SC,Brusque,city,16,0.0,True,134723.0,4202909.0,11.87622,0.0,-27.09531021118164,-48.91875076293945
2020-04-10,AC,Bujari,city,1,0.0,True,10266.0,1200138.0,9.74089,0.0,-9.83141040802002,-67.952392578125
2020-04-10,PB,Cabedelo,city,4,2.0,True,67736.0,2503209.0,5.90528,0.5,-6.977940082550049,-34.833709716796875
2020-04-10,RJ,Cabo Frio,city,4,0.0,True,226525.0,3300704.0,1.7658099999999999,0.0,-22.878019332885742,-42.02220916748047
2020-04-10,PE,Cabo de Santo Agostinho,city,13,4.0,True,207048.0,2602902.0,6.27874,0.3077,-8.286760330200195,-35.038700103759766
2020-04-10,BA,Cachoeira,city,1,0.0,True,33470.0,2904902.0,2.98775,0.0,-12.601639747619629,-38.962989807128906
2020-04-10,MA,Cachoeira Grande,city,1,0.0,True,9431.0,2102374.0,10.60333,0.0,-2.929110050201416,-44.05611038208008
2020-04-10,SP,Cachoeira Paulista,city,1,0.0,True,33327.0,3508603.0,3.00057,0.0,-22.6700496673584,-45.00693893432617
2020-04-10,RS,Cachoeira do Sul,city,2,0.0,True,82201.0,4303004.0,2.43306,0.0,-30.048959732055664,-52.88861846923828
2020-04-10,RJ,Cachoeiras de Macacu,city,1,0.0,True,58937.0,3300803.0,1.6967299999999998,0.0,-22.463590621948242,-42.65262985229492
2020-04-10,RS,Cachoeirinha,city,6,0.0,True,130293.0,4303103.0,4.60501,0.0,-29.949039459228516,-51.095680236816406
2020-04-10,ES,Cachoeiro de Itapemirim,city,3,0.0,True,208972.0,3201209.0,1.4356,0.0,-20.84918975830078,-41.1131706237793
2020-04-10,RN,Caicó,city,2,0.0,False,67952.0,2402006.0,2.94325,0.0,-6.460370063781738,-37.09819030761719
2020-04-10,SP,Caieiras,city,32,4.0,True,101470.0,3509007.0,31.536409999999997,0.125,-23.364519119262695,-46.740081787109375
2020-04-10,SP,Cajamar,city,5,1.0,True,76801.0,3509205.0,6.5103300000000015,0.2,-23.356359481811523,-46.876991271972656
2020-04-10,MA,Cajapió,city,1,0.0,True,11177.0,2102408.0,8.94694,0.0,-2.8762500286102295,-44.672359466552734
2020-04-10,GO,Caldas Novas,city,1,0.0,False,91162.0,5204508.0,1.09695,0.0,-17.745800018310547,-48.62583923339844
2020-04-10,BA,Camacan,city,1,0.0,True,31988.0,2905602.0,3.12617,0.0,-15.417539596557617,-39.495628356933594
2020-04-10,RS,Camaquã,city,1,0.0,False,66261.0,4303509.0,1.50918,0.0,-30.851030349731445,-51.81256866455078
2020-04-10,PE,Camaragibe,city,24,3.0,True,157828.0,2603454.0,15.20643,0.125,-8.000029563903809,-34.99324035644531
2020-04-10,BA,Camaçari,city,10,0.0,True,299132.0,2905701.0,3.34301,0.0,-12.69379997253418,-38.3231086730957
2020-04-10,SC,Camboriú,city,24,0.0,True,82989.0,4203204.0,28.9195,0.0,-26.991600036621094,-48.635990142822266
2020-04-10,MG,Cambuí,city,5,0.0,False,29551.0,3110608.0,16.9199,0.0,-22.610000610351562,-46.05826950073242
2020-04-10,PR,Cambé,city,4,0.0,True,106533.0,4103701.0,3.7547099999999998,0.0,-23.275279998779297,-51.28160858154297
2020-04-10,PA,Cametá,city,1,1.0,True,137890.0,1502103.0,0.72522,1.0,-2.254460096359253,-49.5123291015625
2020-04-10,GO,Campestre de Goiás,city,1,0.0,True,3630.0,5204607.0,27.548209999999997,0.0,-16.76215934753418,-49.695030212402344
2020-04-10,PB,Campina Grande,city,3,0.0,True,409731.0,2504009.0,0.73219,0.0,-7.224050045013428,-35.8909912109375
2020-04-10,PR,Campina Grande do Sul,city,2,0.0,False,43288.0,4104006.0,4.62022,0.0,-25.306629180908203,-49.05270004272461
2020-04-10,PR,Campina da Lagoa,city,1,1.0,True,14202.0,4103909.0,7.04126,1.0,-24.589590072631836,-52.79851150512695
2020-04-10,SP,Campinas,city,100,5.0,True,1204073.0,3509502.0,8.30514,0.05,-22.909019470214844,-47.06460189819336
2020-04-10,MG,Campo Belo,city,1,0.0,False,54029.0,3111200.0,1.85086,0.0,-20.89366912841797,-45.26969909667969
